Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Winchmore 2 Ews,42899,H31772,-43.78916,171.79029,164,H,Niwa
Winchmore Ews,4764,H31883,-43.79346,171.79512,160,H,Niwa/Agresearch
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Form_DLY (Extended)
(Note that non standard row charges apply. For details search the help on "fdly").
Station,Day(Local_Date),GustDir(Deg),GustSpd(m/s),WindRun(Km),Rain(mm),Tmean(C),Tmax(C),Tmin(C),Tgmin(C),VapPress(hPa),ET05(C),ET10(C),ET20(C),ET50(C),ET100(C),Pmsl(hPa),Pstn(hPa),Sun(Hrs),Rad(MJ/m2),SoilM(%)
4764,20160809:0000,319,5.8,181,0.0,2.9,10.7,-3.4,-7.5,5.3,-,4.5,-,-,-,1025.3,-,-,11.88,30.3
4764,20160810:0000,39,6.1,212,0.0,2.1,10.7,-4.3,-7.8,5.2,-,3.6,-,-,-,1026.5,-,-,12.42,29.7
4764,20160811:0000,47,9.3,285,0.0,2.3,10.9,-5.2,-11.2,5.1,-,3.2,-,-,-,1020.5,-,-,12.64,29.5
4764,20160812:0000,352,13.6,314,0.0,7.8,15.0,-2.1,-9.4,6.0,-,3.4,-,-,-,1011.3,-,-,4.94,29.2
4764,20160813:0000,293,5.2,129,0.0,6.2,12.8,0.6,-5.0,8.2,-,5.5,-,-,-,1016.3,-,-,7.78,29.0
4764,20160814:0000,41,6.6,203,0.0,6.4,16.0,-1.4,-6.0,7.2,-,5.1,-,-,-,1012.6,-,-,11.51,28.8
4764,20160815:0000,344,6.5,197,0.0,7.5,13.7,0.1,-3.5,7.6,-,6.1,-,-,-,1016.0,-,-,11.78,28.6
4764,20160816:0000,84,6.2,201,0.0,6.2,14.7,-0.6,-5.7,7.8,-,5.8,-,-,-,1024.1,-,-,12.70,28.5
4764,20160817:0000,140,5.8,128,0.0,5.2,13.8,-2.6,-7.3,8.0,-,6.7,-,-,-,1022.6,-,-,12.85,28.3
4764,20160818:0000,47,7.2,162,0.0,4.4,11.7,-3.6,-8.4,7.5,-,6.4,-,-,-,1027.9,-,-,12.07,28.2
4764,20160819:0000,35,7.8,228,0.0,6.1,13.3,-1.7,-4.6,8.2,-,6.9,-,-,-,1028.1,-,-,12.62,28.1
4764,20160820:0000,62,8.8,263,0.0,7.4,14.9,1.4,-2.5,7.9,-,7.2,-,-,-,1023.8,-,-,12.46,27.9
4764,20160821:0000,33,15.6,421,0.0,10.0,16.8,0.8,-5.6,7.0,-,6.7,-,-,-,1015.7,-,-,12.02,27.7
4764,20160822:0000,12,21.2,289,0.0,10.6,18.5,0.9,-3.5,8.1,-,8.1,-,-,-,1012.5,-,-,12.49,27.4
4764,20160823:0000,88,5.1,122,0.0,6.3,13.4,0.3,-5.1,8.5,-,7.4,-,-,-,1018.8,-,-,10.34,27.3
4764,20160824:0000,86,13.6,504,0.0,6.1,8.5,3.5,4.3,8.4,-,7.4,-,-,-,1015.1,-,-,6.52,27.2
4764,20160825:0000,27,10.8,309,0.0,8.9,16.1,4.2,-0.6,9.5,-,8.2,-,-,-,1006.0,-,-,13.23,27.1
4764,20160826:0000,253,11.8,210,4.8,7.1,8.7,5.6,6.2,9.8,-,8.3,-,-,-,999.2,-,-,3.58,27.6
4764,20160827:0000,233,10.3,256,3.8,6.8,11.9,1.1,-4.4,8.3,-,8.4,-,-,-,1006.6,-,-,9.24,28.6
4764,20160828:0000,325,9.0,269,0.0,8.8,18.3,-0.5,-5.1,7.3,-,7.5,-,-,-,1010.3,-,-,14.05,28.6
4764,20160829:0000,149,6.8,182,0.0,10.7,20.1,4.1,-0.6,8.3,-,8.6,-,-,-,1006.9,-,-,12.98,28.4
4764,20160830:0000,155,5.7,163,0.0,8.9,16.2,2.5,-3.2,8.8,-,9.3,-,-,-,1017.3,-,-,15.31,28.1
4764,20160831:0000,37,8.4,252,0.0,7.6,16.3,-0.2,-6.7,8.5,-,8.2,-,-,-,1023.5,-,-,16.10,28.0
4764,20160901:0000,329,11.2,257,0.0,10.0,17.7,0.8,-1.6,7.5,-,8.4,-,-,-,1012.7,-,-,9.90,27.8
4764,20160902:0000,321,8.4,167,0.0,11.8,18.5,4.4,-1.0,9.1,-,9.4,-,-,-,1006.9,-,-,13.62,27.5
4764,20160903:0000,59,6.1,155,0.0,9.0,16.8,2.2,-2.1,8.6,-,9.5,-,-,-,1014.4,-,-,16.53,27.3
4764,20160904:0000,50,13.4,428,0.0,9.4,14.9,2.7,-2.3,9.5,-,8.8,-,-,-,1003.7,-,-,9.02,27.1
4764,20160905:0000,218,10.6,217,0.1,10.1,15.6,4.9,-1.2,9.8,-,9.6,-,-,-,1001.2,-,-,10.51,26.9
4764,20160906:0000,81,9.0,245,0.1,8.0,12.5,3.3,2.2,8.5,-,9.4,-,-,-,1015.6,-,-,11.04,26.8
4764,20160907:0000,221,21.3,587,1.1,8.8,17.1,2.7,1.6,6.5,-,8.8,-,-,-,1005.3,-,-,11.90,26.7
4764,20160908:0000,222,20.1,496,13.7,2.9,7.0,-0.8,-0.4,6.5,-,6.6,-,-,-,1026.4,-,-,7.99,28.1
4764,20160909:0000,235,9.0,193,1.2,5.1,10.9,1.0,-5.3,7.1,-,7.5,-,-,-,1030.9,-,-,12.98,29.8
4764,20160910:0000,34,6.6,216,0.0,5.6,15.1,-2.3,-8.1,7.4,-,7.8,-,-,-,1025.4,-,-,18.28,29.4
4764,20160911:0000,324,8.2,235,0.0,8.4,18.4,0.0,-2.5,8.1,-,8.9,-,-,-,1018.9,-,-,18.42,29.0
4764,20160912:0000,328,13.2,347,0.0,12.4,22.6,3.3,-3.3,5.9,-,8.8,-,-,-,1013.9,-,-,13.93,28.6
4764,20160913:0000,127,8.8,211,0.0,8.9,15.2,3.4,0.2,8.8,-,9.1,-,-,-,1020.3,-,-,11.82,28.2
4764,20160914:0000,44,5.2,147,0.0,7.1,15.6,-1.4,-7.5,8.6,-,8.9,-,-,-,1019.1,-,-,14.50,28.1
4764,20160915:0000,68,7.5,168,0.0,8.2,13.8,4.4,5.1,10.0,-,9.7,-,-,-,1019.9,-,-,9.93,27.9
4764,20160916:0000,343,19.8,439,0.0,12.7,19.7,6.1,3.9,10.9,-,10.5,-,-,-,1005.9,-,-,13.22,27.7
4764,20160917:0000,141,7.2,177,0.0,10.7,18.6,4.0,-0.9,10.0,-,10.9,-,-,-,1008.1,-,-,18.90,27.4
4764,20160918:0000,150,5.9,150,0.0,9.0,13.6,6.4,4.2,10.7,-,10.6,-,-,-,1011.9,-,-,7.56,27.1
4764,20160919:0000,159,6.6,163,0.0,8.3,13.7,4.6,5.5,10.0,-,11.1,-,-,-,1017.0,-,-,10.39,27.0
4764,20160920:0000,151,6.1,120,0.0,6.5,10.9,2.9,-2.6,8.3,-,10.5,-,-,-,1020.8,-,-,10.68,26.9
4764,20160921:0000,209,8.0,219,0.0,6.5,11.4,2.2,-0.8,8.2,-,10.1,-,-,-,1018.9,-,-,11.82,26.7
4764,20160922:0000,255,5.0,133,0.0,8.4,14.1,5.2,1.8,9.9,-,10.9,-,-,-,1018.1,-,-,11.89,26.6
4764,20160923:0000,140,5.7,132,0.0,8.4,12.3,5.1,6.1,10.1,-,11.0,-,-,-,1016.3,-,-,7.82,26.4
4764,20160924:0000,91,5.6,213,0.0,8.4,10.9,6.1,6.8,10.1,-,10.6,-,-,-,1013.7,-,-,5.54,26.4
4764,20160925:0000,76,6.8,237,0.0,7.9,11.0,5.7,6.5,9.7,-,10.4,-,-,-,1013.4,-,-,7.31,26.2
4764,20160926:0000,78,12.2,397,1.5,8.8,11.2,6.3,6.9,10.7,-,10.3,-,-,-,1010.6,-,-,6.67,26.1
4764,20160927:0000,50,7.4,240,0.1,10.7,15.0,7.8,8.8,11.5,-,11.4,-,-,-,1007.7,-,-,10.46,26.1
4764,20160928:0000,34,6.9,231,0.0,11.1,14.9,8.1,6.7,11.6,-,12.0,-,-,-,1007.6,-,-,11.70,25.9
4764,20160929:0000,91,11.6,265,0.2,10.9,15.2,6.7,5.6,11.9,-,12.1,-,-,-,1011.6,-,-,11.42,25.8
4764,20160930:0000,45,8.5,229,0.0,11.4,18.6,7.7,6.7,12.0,-,12.4,-,-,-,1013.5,-,-,12.65,25.8
4764,20161001:0000,102,8.2,169,0.0,11.0,18.9,5.1,4.2,12.0,-,13.4,-,-,-,1011.4,-,-,20.64,25.6
4764,20161002:0000,140,6.8,133,0.0,10.1,18.2,3.7,1.2,11.2,-,13.9,-,-,-,1004.3,-,-,18.84,25.2
4764,20161003:0000,235,4.6,121,0.0,9.1,12.4,5.1,4.2,10.8,-,13.0,-,-,-,1004.5,-,-,9.02,25.0
4764,20161004:0000,5,12.2,349,0.4,12.4,20.0,6.2,7.4,10.6,-,13.5,-,-,-,997.8,-,-,21.06,24.7
4764,20161005:0000,229,8.0,225,0.0,10.6,15.3,4.9,-1.8,10.4,-,13.1,-,-,-,989.4,-,-,11.72,24.4
4764,20161006:0000,166,8.8,160,4.9,9.1,16.6,4.9,2.3,10.0,-,12.5,-,-,-,988.3,-,-,13.59,24.7
4764,20161007:0000,230,13.6,231,0.7,8.0,13.8,2.6,-2.8,8.4,-,12.6,-,-,-,1000.4,-,-,20.79,25.3
4764,20161008:0000,340,13.2,301,0.0,9.8,18.0,2.0,-3.8,8.3,-,12.4,-,-,-,999.2,-,-,19.43,24.8
4764,20161009:0000,162,7.6,132,6.4,5.4,13.1,-0.7,-5.3,7.5,-,11.2,-,-,-,1011.0,-,-,13.11,25.3
4764,20161010:0000,18,15.6,387,0.0,10.4,21.0,-0.1,-4.6,7.2,-,11.0,-,-,-,1010.7,-,-,19.51,25.3
4764,20161011:0000,337,18.4,619,0.0,15.1,21.5,11.2,8.0,6.6,-,12.2,-,-,-,998.6,-,-,19.69,24.8
4764,20161012:0000,350,14.0,257,7.8,8.8,14.6,2.8,-1.8,9.1,-,12.3,-,-,-,997.8,-,-,14.15,25.2
4764,20161013:0000,5,14.5,367,0.0,9.7,18.2,-0.2,-4.7,7.3,-,11.5,-,-,-,1002.4,-,-,22.49,25.5
4764,20161014:0000,221,9.4,240,2.2,7.6,11.6,4.6,2.8,9.6,-,11.2,-,-,-,1004.1,-,-,4.12,25.2
4764,20161015:0000,29,6.1,159,1.0,9.2,17.6,0.4,-3.1,8.4,-,12.0,-,-,-,1008.2,-,-,25.20,25.2
4764,20161016:0000,340,10.2,324,0.0,14.3,23.4,4.2,0.2,8.2,-,13.3,-,-,-,1005.4,-,-,23.86,24.9
4764,20161017:0000,333,21.8,686,0.0,16.4,20.8,13.3,10.6,8.3,-,13.4,-,-,-,1008.3,-,-,14.56,24.5
4764,20161018:0000,331,22.0,512,0.0,16.0,24.8,6.2,2.0,9.5,-,14.1,-,-,-,1005.1,-,-,22.52,24.0
4764,20161019:0000,21,8.8,230,0.0,12.6,21.0,5.5,2.7,11.3,-,14.7,-,-,-,1004.9,-,-,24.39,23.5
4764,20161020:0000,119,8.9,193,7.8,7.7,10.8,4.7,-0.8,10.0,-,12.7,-,-,-,1015.3,-,-,6.52,24.2
4764,20161021:0000,224,8.3,241,3.4,7.5,13.2,3.1,-2.4,8.9,-,12.3,-,-,-,1024.1,-,-,16.50,25.3
4764,20161022:0000,64,9.6,280,0.0,8.8,18.5,-1.4,-5.9,8.2,-,12.3,-,-,-,1019.2,-,-,27.80,25.1
4764,20161023:0000,86,8.9,329,0.0,9.6,16.1,4.0,2.2,9.9,-,12.8,-,-,-,1016.9,-,-,21.54,24.7
4764,20161024:0000,350,6.6,178,0.2,11.9,15.7,8.6,8.5,11.2,-,13.4,-,-,-,1011.4,-,-,9.13,24.6
4764,20161025:0000,342,10.5,233,0.0,14.2,22.2,8.7,7.8,10.7,-,14.7,-,-,-,1004.3,-,-,25.26,24.4
4764,20161026:0000,205,8.2,208,3.2,10.9,14.7,8.1,6.2,11.8,-,14.5,-,-,-,1008.2,-,-,10.61,24.1
4764,20161027:0000,112,6.8,178,0.0,12.1,19.3,7.4,7.2,11.9,-,15.3,-,-,-,1009.5,-,-,21.36,24.1
4764,20161028:0000,251,14.6,313,7.9,11.6,23.5,3.9,1.5,10.1,-,14.2,-,-,-,1003.9,-,-,12.92,23.9
4764,20161029:0000,223,11.5,216,0.9,7.6,12.2,3.8,3.3,7.8,-,13.3,-,-,-,1017.6,-,-,19.13,24.7
4764,20161030:0000,146,9.2,163,0.0,8.5,16.4,0.4,-4.7,7.5,-,14.1,-,-,-,1023.9,-,-,27.27,24.6
4764,20161031:0000,91,12.2,411,0.0,9.7,17.4,2.6,-1.1,8.3,-,13.9,-,-,-,1018.4,-,-,29.15,24.2
4764,20161101:0000,23,10.1,297,0.5,11.0,21.0,1.3,-1.7,8.8,-,13.7,-,-,-,1007.4,-,-,21.79,23.9
4764,20161102:0000,198,6.7,208,0.9,11.4,16.9,7.6,5.4,11.7,-,14.8,-,-,-,1004.4,-,-,16.39,23.7
4764,20161103:0000,205,9.9,225,1.7,11.7,19.4,6.2,2.2,9.7,-,14.8,-,-,-,1000.1,-,-,19.67,23.5
4764,20161104:0000,53,8.7,209,2.3,10.5,17.4,5.8,6.2,10.2,-,15.3,-,-,-,1002.7,-,-,24.01,23.3
4764,20161105:0000,54,8.9,218,0.0,11.9,20.2,4.9,1.2,10.5,-,15.8,-,-,-,1001.0,-,-,25.52,23.1
4764,20161106:0000,349,15.4,386,0.0,14.6,20.5,8.1,6.5,10.5,-,14.9,-,-,-,994.1,-,-,12.84,22.8
4764,20161107:0000,95,8.9,189,11.8,10.9,17.2,6.3,0.2,10.8,-,14.9,-,-,-,1003.3,-,-,15.86,23.2
4764,20161108:0000,39,9.8,312,0.0,13.1,23.1,3.6,-0.9,10.4,-,14.8,-,-,-,1007.9,-,-,27.39,23.9
4764,20161109:0000,351,15.8,358,3.2,15.6,26.0,9.4,5.4,11.7,-,16.1,-,-,-,1007.3,-,-,20.18,23.6
4764,20161110:0000,69,8.4,222,0.0,11.8,17.5,4.9,1.5,10.9,-,15.6,-,-,-,1008.3,-,-,20.52,23.4
4764,20161111:0000,152,7.3,159,16.0,10.8,14.2,8.1,8.0,12.1,-,14.8,-,-,-,1001.6,-,-,7.41,23.8
4764,20161112:0000,217,6.8,189,14.6,8.5,11.7,5.9,7.1,10.0,-,13.6,-,-,-,1001.1,-,-,10.63,27.9
4764,20161113:0000,152,8.2,188,0.0,9.8,14.2,6.3,7.2,10.5,-,14.1,-,-,-,1004.4,-,-,13.81,27.5
4764,20161114:0000,93,7.0,145,0.7,11.2,17.3,6.5,5.5,11.3,-,14.6,-,-,-,1003.0,-,-,14.34,27.3
4764,20161115:0000,166,6.5,167,1.3,11.2,16.0,7.1,3.8,11.8,-,14.7,-,-,-,992.4,-,-,12.94,27.3
4764,20161116:0000,234,11.7,219,0.8,12.7,20.9,7.3,4.1,11.4,-,16.0,-,-,-,985.7,-,-,23.80,27.2
4764,20161117:0000,225,17.0,392,23.0,8.5,12.3,4.9,4.5,9.8,-,14.3,-,-,-,995.7,-,-,15.24,30.5
4764,20161118:0000,68,10.0,255,0.0,10.5,18.6,2.9,0.3,9.4,-,14.5,-,-,-,1002.5,-,-,29.29,30.5
4764,20161119:0000,244,8.8,265,0.0,13.5,18.9,8.3,4.5,10.9,-,16.0,-,-,-,999.7,-,-,23.91,29.5
4764,20161120:0000,76,10.0,276,0.0,12.5,20.3,4.1,-1.4,10.1,-,16.2,-,-,-,1007.7,-,-,32.19,28.8
4764,20161121:0000,4,12.0,379,0.0,15.7,25.4,7.4,4.3,10.6,-,16.6,-,-,-,1014.8,-,-,27.67,28.0
4764,20161122:0000,309,8.8,315,0.0,18.0,28.5,8.3,4.7,13.4,-,18.1,-,-,-,1015.1,-,-,32.80,27.3
4764,20161123:0000,147,12.2,307,0.0,16.2,24.6,8.8,9.9,11.2,-,17.6,-,-,-,1013.2,-,-,14.23,26.5
4764,20161124:0000,77,7.6,267,1.4,10.6,13.3,7.5,9.0,11.9,-,15.8,-,-,-,1013.9,-,-,7.91,26.4
4764,20161125:0000,343,20.6,561,0.0,15.3,24.9,9.6,10.2,11.7,-,16.1,-,-,-,993.7,-,-,24.56,26.2
4764,20161126:0000,4,16.8,509,0.6,13.2,20.1,8.0,4.6,8.0,-,16.5,-,-,-,987.4,-,-,30.33,25.6
4764,20161127:0000,323,13.4,387,0.0,12.2,18.5,6.0,1.3,6.9,-,16.5,-,-,-,984.7,-,-,33.98,25.0
4764,20161128:0000,354,10.7,253,0.0,12.7,21.0,3.1,-1.7,6.5,-,17.0,-,-,-,996.4,-,-,30.41,24.1
4764,20161129:0000,334,16.4,408,0.0,16.1,25.5,8.8,5.3,9.8,-,18.0,-,-,-,998.8,-,-,30.29,23.1
4764,20161130:0000,143,7.3,235,5.4,9.2,11.7,6.6,7.1,9.5,-,16.2,-,-,-,1011.3,-,-,11.43,23.7
4764,20161201:0000,141,7.8,195,1.0,9.3,13.0,6.1,6.9,9.9,-,14.6,-,-,-,1014.9,-,-,8.49,23.8
4764,20161202:0000,144,7.0,226,5.0,9.5,13.3,6.3,7.4,10.4,-,14.6,-,-,-,1016.3,-,-,12.48,25.6
4764,20161203:0000,258,12.7,330,0.0,14.5,23.7,6.3,4.1,12.2,-,16.2,-,-,-,1010.0,-,-,30.66,25.2
4764,20161204:0000,234,10.8,212,0.8,11.9,15.9,8.3,9.5,11.0,-,16.6,-,-,-,1016.9,-,-,14.01,24.6
4764,20161205:0000,55,12.1,329,0.0,13.9,20.3,7.9,5.6,11.6,-,17.4,-,-,-,1017.5,-,-,33.98,24.2
4764,20161206:0000,321,9.1,282,0.0,16.5,23.4,7.1,3.5,11.2,-,16.6,-,-,-,1010.9,-,-,12.60,23.6
4764,20161207:0000,6,12.9,221,0.0,14.5,19.0,10.8,11.7,13.5,-,16.6,-,-,-,1006.8,-,-,9.89,23.2
4764,20161208:0000,189,6.2,188,2.6,12.6,14.4,10.6,11.4,13.7,-,16.7,-,-,-,1011.3,-,-,9.21,23.1
4764,20161209:0000,17,18.4,464,0.0,16.2,22.3,10.4,10.7,14.0,-,17.9,-,-,-,1005.7,-,-,31.17,23.0
4764,20161210:0000,336,21.2,651,1.5,19.2,26.6,10.1,10.6,10.8,-,18.2,-,-,-,992.8,-,-,24.85,22.4
4764,20161211:0000,146,7.5,215,14.1,11.2,15.6,7.9,8.9,10.5,-,17.3,-,-,-,1005.9,-,-,18.75,25.1
4764,20161212:0000,224,13.2,229,9.2,10.5,15.8,5.6,6.4,9.9,-,17.0,-,-,-,1010.9,-,-,25.32,26.5
4764,20161213:0000,34,11.5,281,0.0,12.0,17.2,4.5,1.9,10.4,-,16.8,-,-,-,1010.6,-,-,25.11,26.2
4764,20161214:0000,356,14.9,409,0.0,18.5,26.5,11.4,9.5,11.5,-,17.8,-,-,-,1001.6,-,-,23.06,25.7
4764,20161215:0000,296,16.8,399,0.0,16.1,21.3,7.6,3.2,9.5,-,18.9,-,-,-,996.5,-,-,33.84,25.0
4764,20161216:0000,351,12.1,226,0.0,14.9,24.6,4.4,-0.9,7.8,-,18.1,-,-,-,1008.2,-,-,32.82,24.1
4764,20161217:0000,60,11.4,304,0.0,14.3,21.2,5.3,2.0,12.3,-,18.9,-,-,-,1014.7,-,-,32.56,23.3
4764,20161218:0000,356,16.6,493,0.0,17.5,24.8,10.0,8.8,11.5,-,17.9,-,-,-,1002.6,-,-,15.21,22.5
4764,20161219:0000,280,15.0,269,0.0,15.0,22.9,6.8,2.6,7.5,-,18.7,-,-,-,1005.8,-,-,35.20,21.7
4764,20161220:0000,82,12.2,341,0.0,13.2,20.6,4.9,-0.8,10.6,-,18.7,-,-,-,1017.0,-,-,34.61,20.7
4764,20161221:0000,352,16.2,474,0.0,18.0,28.0,5.6,1.8,9.5,-,19.1,-,-,-,1007.7,-,-,32.26,19.8
4764,20161222:0000,354,20.0,314,0.0,17.2,20.6,11.1,10.6,12.9,-,19.1,-,-,-,1000.5,-,-,16.27,19.0
4764,20161223:0000,133,7.8,138,1.9,11.4,14.6,8.5,9.3,11.1,-,17.7,-,-,-,1006.5,-,-,12.26,18.6
4764,20161224:0000,79,8.1,197,0.1,13.6,20.8,5.8,3.0,11.4,-,18.6,-,-,-,1008.5,-,-,30.37,18.5
4764,20161225:0000,139,7.2,202,0.0,12.5,17.7,7.8,2.8,11.6,-,17.8,-,-,-,1013.8,-,-,15.11,18.0
4764,20161226:0000,45,9.0,236,0.0,14.4,21.1,8.6,4.5,12.8,-,18.3,-,-,-,1015.1,-,-,23.48,17.6
4764,20161227:0000,317,16.6,363,0.0,17.1,29.7,8.7,6.6,11.7,-,18.9,-,-,-,1005.4,-,-,25.70,17.0
4764,20161228:0000,79,8.6,287,0.5,12.2,16.6,8.4,4.5,10.9,-,17.7,-,-,-,1011.5,-,-,13.50,16.5
4764,20161229:0000,150,7.0,239,4.5,10.4,14.7,6.9,4.0,10.2,-,16.8,-,-,-,1012.1,-,-,15.59,17.2
4764,20161230:0000,107,9.7,222,0.0,13.5,24.0,2.8,-0.9,10.8,-,17.8,-,-,-,1010.7,-,-,34.81,17.1
4764,20161231:0000,4,13.9,335,0.0,17.3,25.4,6.9,2.8,12.9,-,18.6,-,-,-,1003.3,-,-,24.52,16.5
4764,20170101:0000,11,16.5,542,0.0,23.1,28.7,15.9,11.7,12.4,-,20.8,-,-,-,991.9,-,-,34.49,15.8
4764,20170102:0000,211,10.3,243,1.6,11.4,17.7,8.6,9.4,10.7,-,18.6,-,-,-,1012.5,-,-,13.07,15.2
4764,20170103:0000,55,6.2,183,1.1,12.5,19.0,8.6,8.6,12.6,-,17.0,-,-,-,1004.3,-,-,12.91,15.2
4764,20170104:0000,216,12.7,228,1.5,10.6,15.4,4.2,-1.0,9.6,-,16.9,-,-,-,1007.6,-,-,18.92,15.1
4764,20170105:0000,152,9.8,235,0.0,9.4,16.5,0.2,-3.8,7.3,-,16.5,-,-,-,1016.7,-,-,34.30,15.0
4764,20170106:0000,356,10.0,293,5.0,12.2,23.0,4.6,2.4,9.5,-,16.7,-,-,-,1008.6,-,-,19.98,14.8
4764,20170107:0000,131,7.6,183,6.8,11.1,18.2,5.4,2.1,11.1,-,16.5,-,-,-,1008.2,-,-,18.27,16.0
4764,20170108:0000,348,11.5,246,0.0,14.3,23.7,5.6,4.2,10.9,-,17.2,-,-,-,1002.3,-,-,28.30,16.9
4764,20170109:0000,66,10.2,278,0.0,12.8,18.4,8.5,9.2,12.4,-,18.0,-,-,-,1003.3,-,-,21.34,16.5
4764,20170110:0000,52,10.0,296,0.0,14.7,20.2,8.9,4.9,13.4,-,18.2,-,-,-,1007.4,-,-,23.38,16.0
4764,20170111:0000,-,19.6,365,0.0,17.8,29.3,10.6,9.2,13.5,-,18.6,-,-,-,1001.4,-,-,20.33,15.5
4764,20170112:0000,322,16.2,375,0.0,18.7,27.4,9.8,5.5,11.9,-,20.1,-,-,-,992.9,-,-,29.84,14.9
4764,20170113:0000,144,11.6,307,0.0,13.3,20.7,5.3,-0.3,9.4,-,19.5,-,-,-,1002.3,-,-,32.50,14.2
4764,20170114:0000,338,14.3,413,0.0,15.9,24.9,9.0,8.6,10.9,-,18.9,-,-,-,999.3,-,-,20.19,13.6
4764,20170115:0000,321,16.2,276,0.0,19.3,27.0,10.8,7.0,12.1,-,20.5,-,-,-,992.0,-,-,33.53,13.1
4764,20170116:0000,317,16.8,392,0.0,16.2,24.7,5.3,1.3,9.2,-,19.4,-,-,-,1002.0,-,-,27.16,12.6
4764,20170117:0000,298,17.7,265,0.0,18.8,28.4,8.8,2.6,10.1,-,20.4,-,-,-,1002.1,-,-,32.70,12.1
4764,20170118:0000,77,11.0,244,11.0,15.3,20.6,12.2,9.8,14.0,-,18.8,-,-,-,993.7,-,-,9.17,12.4
4764,20170119:0000,325,17.8,444,2.4,14.1,21.0,5.7,1.4,8.9,-,16.7,-,-,-,982.8,-,-,17.19,17.0
4764,20170120:0000,122,10.1,277,0.0,10.2,17.8,1.9,-2.0,8.8,-,16.6,-,-,-,1003.9,-,-,31.66,15.8
4764,20170121:0000,332,8.6,170,3.4,11.6,18.3,3.4,0.7,9.8,-,16.4,-,-,-,1004.3,-,-,15.47,15.1
4764,20170122:0000,256,12.8,254,17.8,12.2,16.5,8.8,10.2,12.0,-,15.2,-,-,-,985.2,-,-,6.74,19.3
4764,20170123:0000,237,10.8,283,1.2,15.5,21.0,10.2,8.2,10.2,-,17.8,-,-,-,998.8,-,-,32.50,19.3
4764,20170124:0000,342,14.4,370,0.0,15.8,24.5,5.4,2.8,11.7,-,17.7,-,-,-,1007.2,-,-,24.42,18.6
4764,20170125:0000,359,18.1,396,0.0,18.0,23.4,9.2,4.0,10.4,-,19.0,-,-,-,997.7,-,-,28.27,17.9
4764,20170126:0000,357,12.8,381,0.0,17.1,25.8,8.9,4.0,10.7,-,18.7,-,-,-,1001.7,-,-,29.08,17.1
4764,20170127:0000,144,15.4,237,0.0,13.5,25.7,6.1,2.7,11.3,-,19.2,-,-,-,1005.4,-,-,25.75,16.4
4764,20170128:0000,78,10.8,340,0.0,15.0,23.3,6.8,3.1,11.2,-,19.3,-,-,-,1015.7,-,-,31.88,15.8
4764,20170129:0000,359,14.7,338,0.0,15.8,25.1,8.4,6.3,10.2,-,18.5,-,-,-,1010.0,-,-,20.74,15.0
4764,20170130:0000,47,11.4,345,0.0,14.7,21.4,9.8,7.7,11.3,-,19.3,-,-,-,1014.9,-,-,30.52,14.5
4764,20170131:0000,30,19.4,628,0.0,22.1,31.1,10.4,7.3,11.5,-,19.9,-,-,-,1003.1,-,-,25.77,13.9
4764,20170201:0000,250,10.6,243,0.0,14.7,22.2,10.1,6.8,12.2,-,19.4,-,-,-,1006.9,-,-,16.20,13.5
4764,20170202:0000,43,9.0,228,0.0,13.7,21.4,7.5,3.7,12.0,-,18.1,-,-,-,1006.5,-,-,18.81,13.2
4764,20170203:0000,347,11.0,235,0.0,15.9,25.9,4.8,1.2,9.5,-,18.7,-,-,-,1004.6,-,-,27.59,12.9
4764,20170204:0000,339,14.2,387,0.0,19.6,27.8,11.7,7.0,11.1,-,19.5,-,-,-,1008.7,-,-,23.30,12.4
4764,20170205:0000,74,10.4,297,0.0,21.4,32.6,9.4,4.9,11.4,-,20.2,-,-,-,1011.4,-,-,27.22,12.0
4764,20170206:0000,346,18.5,417,0.0,21.3,27.7,13.4,7.8,12.5,-,20.0,-,-,-,1004.2,-,-,17.57,11.7
4764,20170207:0000,88,8.0,209,1.0,12.2,15.5,9.6,9.8,10.9,-,18.0,-,-,-,1016.3,-,-,8.92,11.5
4764,20170208:0000,169,8.6,188,2.6,10.0,14.5,4.9,-1.4,9.3,-,16.7,-,-,-,1027.7,-,-,14.81,11.6
4764,20170209:0000,69,10.8,303,0.0,11.1,19.1,3.3,-1.8,7.9,-,16.6,-,-,-,1023.6,-,-,29.93,11.6
4764,20170210:0000,143,9.0,273,0.0,13.8,23.0,5.9,3.9,9.8,-,16.9,-,-,-,1009.4,-,-,17.25,11.5
4764,20170211:0000,42,10.6,273,0.0,15.2,25.4,6.8,1.4,11.7,-,18.4,-,-,-,1004.5,-,-,27.77,11.3
4764,20170212:0000,344,16.8,381,0.0,17.5,26.7,10.4,7.4,11.6,-,18.5,-,-,-,989.3,-,-,18.14,11.1
4764,20170213:0000,342,11.4,240,0.0,13.4,20.6,8.8,7.1,10.9,-,18.2,-,-,-,986.4,-,-,17.76,11.0
4764,20170214:0000,357,14.2,305,0.0,15.4,23.0,7.7,2.1,7.4,-,18.5,-,-,-,999.5,-,-,29.09,10.8
